Time [s], Analyzer Name, Decoded Protocol Result
2.627790833333334,I2C,0x6D + ACK
2.627815916666667,I2C,0x01 + ACK
2.631069250000000,I2C,Setup Write to [0xC0] + ACK
2.631094208333333,I2C,0x25 + ACK
2.631119375000000,I2C,0x02 + ACK
2.631144500000000,I2C,0x55 + ACK
2.631169583333334,I2C,0xAA + ACK
2.631194666666667,I2C,0x56 + ACK
2.631226250000000,I2C,Setup Write to [0xC0] + ACK
2.631251166666666,I2C,0x2D + ACK
2.631276291666667,I2C,0x01 + ACK
2.631308125000000,I2C,Setup Write to [0xC0] + ACK
2.631333083333333,I2C,0x65 + ACK
2.631358208333333,I2C,0x02 + ACK
2.631383375000000,I2C,0x55 + ACK
2.631408458333333,I2C,0xAE + ACK
2.631433541666667,I2C,0x4E + ACK
2.631465083333334,I2C,Setup Write to [0xC0] + ACK
2.631490041666666,I2C,0x6D + ACK
2.631515083333333,I2C,0x01 + ACK
2.634768375000000,I2C,Setup Write to [0xC0] + ACK
2.634793333333334,I2C,0x25 + ACK
2.634818500000000,I2C,0x02 + ACK
2.634843666666667,I2C,0x53 + ACK
2.634868750000000,I2C,0x59 + ACK
2.634893833333333,I2C,0x4D + ACK
2.634925416666666,I2C,Setup Write to [0xC0] + ACK
2.634950333333333,I2C,0x2D + ACK
2.634975416666667,I2C,0x01 + ACK
2.635007291666667,I2C,Setup Write to [0xC0] + ACK
2.635032250000000,I2C,0x65 + ACK
2.635057375000000,I2C,0x02 + ACK
2.635082541666667,I2C,0x53 + ACK
2.635107625000000,I2C,0x5D + ACK
2.635132708333333,I2C,0x3E + ACK
2.635164250000000,I2C,Setup Write to [0xC0] + ACK
2.635189208333333,I2C,0x6D + ACK
2.635214291666667,I2C,0x01 + ACK
2.638471208333333,I2C,Setup Write to [0xC0] + ACK
2.638496166666667,I2C,0x25 + ACK
2.638521333333333,I2C,0x02 + ACK
2.638546458333333,I2C,0xC7 + ACK
2.638571541666667,I2C,0x1C + ACK
2.638596625000000,I2C,0x72 + ACK
2.638628208333333,I2C,Setup Write to [0xC0] + ACK
2.638653125000000,I2C,0x2D + ACK
2.638678250000000,I2C,0x01 + ACK
2.638710083333333,I2C,Setup Write to [0xC0] + ACK
2.638735041666667,I2C,0x65 + ACK
2.638760166666667,I2C,0x02 + ACK
2.638785333333333,I2C,0xC7 + ACK
2.638810375000000,I2C,0x22 + ACK
2.638835500000000,I2C,0x10 + ACK
2.638867125000000,I2C,Setup Write to [0xC0] + ACK
2.638892041666667,I2C,0x6D + ACK
2.638917125000000,I2C,0x01 + ACK
2.642166583333333,I2C,Setup Write to [0xC0] + ACK
2.642191541666667,I2C,0x25 + ACK
2.642216708333333,I2C,0x02 + ACK
2.642241833333333,I2C,0x61 + ACK
2.642266916666667,I2C,0x86 + ACK
2.642292041666667,I2C,0x18 + ACK
2.642323625000000,I2C,Setup Write to [0xC0] + ACK
2.642348583333333,I2C,0x2D + ACK
2.642373708333333,I2C,0x01 + ACK
2.642405541666667,I2C,Setup Write to [0xC0] + ACK
2.642430500000000,I2C,0x65 + ACK
2.642455625000000,I2C,0x02 + ACK
2.642480791666667,I2C,0x61 + ACK
2.642505875000000,I2C,0x8A + ACK
2.642531000000000,I2C,0x39 + ACK
2.642562583333333,I2C,Setup Write to [0xC0] + ACK
2.642587500000000,I2C,0x6D + ACK
2.642612583333333,I2C,0x01 + ACK
2.645866000000000,I2C,Setup Write to [0xC0] + ACK
2.645890958333333,I2C,0x25 + ACK
2.645916125000000,I2C,0x02 + ACK
2.645941291666666,I2C,0x55 + ACK
2.645966333333333,I2C,0xAA + ACK
2.645991458333333,I2C,0x56 + ACK
2.646023000000000,I2C,Setup Write to [0xC0] + ACK
2.646047958333333,I2C,0x2D + ACK
2.646073041666666,I2C,0x01 + ACK
2.646104916666667,I2C,Setup Write to [0xC0] + ACK
2.646129875000000,I2C,0x65 + ACK
2.646155000000000,I2C,0x02 + ACK
2.646180166666667,I2C,0x55 + ACK
2.646205250000000,I2C,0xAE + ACK
2.646230333333333,I2C,0x4E + ACK
2.646261875000000,I2C,Setup Write to [0xC0] + ACK
2.646286833333333,I2C,0x6D + ACK
2.646311875000000,I2C,0x01 + ACK
2.649565166666667,I2C,Setup Write to [0xC0] + ACK
2.649590125000000,I2C,0x25 + ACK
2.649615291666667,I2C,0x02 + ACK
2.649640458333333,I2C,0x53 + ACK
2.649665541666667,I2C,0x59 + ACK
2.649690625000000,I2C,0x4D + ACK
2.649722166666667,I2C,Setup Write to [0xC0] + ACK
2.649747125000000,I2C,0x2D + ACK
2.649772208333333,I2C,0x01 + ACK
2.649804083333333,I2C,Setup Write to [0xC0] + ACK
2.649829041666667,I2C,0x65 + ACK
2.649854166666667,I2C,0x02 + ACK
2.649879333333333,I2C,0x53 + ACK
2.649904416666667,I2C,0x5D + ACK
2.649929500000000,I2C,0x3E + ACK
2.649961041666667,I2C,Setup Write to [0xC0] + ACK
2.649986000000000,I2C,0x6D + ACK
2.650011083333333,I2C,0x01 + ACK
2.653268125000000,I2C,Setup Write to [0xC0] + ACK
2.653293083333333,I2C,0x25 + ACK
2.653318250000000,I2C,0x02 + ACK
2.653343375000000,I2C,0xC7 + ACK
2.653368458333333,I2C,0x1C + ACK
2.653393583333334,I2C,0x72 + ACK
2.653425166666667,I2C,Setup Write to [0xC0] + ACK
2.653450083333333,I2C,0x2D + ACK
2.653475208333334,I2C,0x01 + ACK
2.653507083333333,I2C,Setup Write to [0xC0] + ACK
2.653532041666667,I2C,0x65 + ACK
2.653557166666667,I2C,0x02 + ACK
2.653582333333333,I2C,0xC7 + ACK
2.653607416666667,I2C,0x22 + ACK
2.653632541666667,I2C,0x10 + ACK
2.653664166666667,I2C,Setup Write to [0xC0] + ACK
2.653689125000000,I2C,0x6D + ACK
2.653714208333333,I2C,0x01 + ACK
2.656964791666667,I2C,Setup Write to [0xC0] + ACK
2.656989750000000,I2C,0x25 + ACK
2.657014916666667,I2C,0x02 + ACK
2.657040083333333,I2C,0x61 + ACK
2.657065166666666,I2C,0x86 + ACK
2.657090291666667,I2C,0x18 + ACK
2.657121916666667,I2C,Setup Write to [0xC0] + ACK
2.657146833333333,I2C,0x2D + ACK
2.657171958333334,I2C,0x01 + ACK
2.657203833333333,I2C,Setup Write to [0xC0] + ACK
2.657228791666667,I2C,0x65 + ACK
2.657253916666667,I2C,0x02 + ACK
2.657279083333334,I2C,0x61 + ACK
2.657304166666667,I2C,0x8A + ACK
2.657329291666667,I2C,0x39 + ACK
2.657360875000000,I2C,Setup Write to [0xC0] + ACK
2.657385833333333,I2C,0x6D + ACK
2.657410916666667,I2C,0x01 + ACK
2.660664583333333,I2C,Setup Write to [0xC0] + ACK
2.660689541666667,I2C,0x25 + ACK
2.660714666666667,I2C,0x02 + ACK
2.660739833333333,I2C,0x55 + ACK
2.660764916666666,I2C,0xAA + ACK
2.660790000000000,I2C,0x56 + ACK
2.660821583333334,I2C,Setup Write to [0xC0] + ACK
2.660846500000000,I2C,0x2D + ACK
2.660871625000000,I2C,0x01 + ACK
2.660903458333333,I2C,Setup Write to [0xC0] + ACK
2.660928416666667,I2C,0x65 + ACK
2.660953583333333,I2C,0x02 + ACK
2.660978750000000,I2C,0x55 + ACK
2.661003833333333,I2C,0xAE + ACK
2.661028916666667,I2C,0x4E + ACK
2.661060458333333,I2C,Setup Write to [0xC0] + ACK
2.661085416666667,I2C,0x6D + ACK
2.661110500000000,I2C,0x01 + ACK
2.664363791666667,I2C,Setup Write to [0xC0] + ACK
2.664388750000000,I2C,0x25 + ACK
2.664413916666667,I2C,0x02 + ACK
2.664439083333333,I2C,0x53 + ACK
2.664464166666667,I2C,0x59 + ACK
2.664489250000000,I2C,0x4D + ACK
2.664520833333333,I2C,Setup Write to [0xC0] + ACK
2.664545791666667,I2C,0x2D + ACK
2.664570875000000,I2C,0x01 + ACK
2.664602750000000,I2C,Setup Write to [0xC0] + ACK
2.664627708333333,I2C,0x65 + ACK
2.664652875000000,I2C,0x02 + ACK
2.664678041666667,I2C,0x53 + ACK
2.664703125000000,I2C,0x5D + ACK
2.664728166666666,I2C,0x3E + ACK
2.664759750000000,I2C,Setup Write to [0xC0] + ACK
2.664784708333333,I2C,0x6D + ACK
2.664809791666667,I2C,0x01 + ACK
2.668066833333333,I2C,Setup Write to [0xC0] + ACK
2.668091750000000,I2C,0x25 + ACK
2.668116916666667,I2C,0x02 + ACK
2.668142083333333,I2C,0xC7 + ACK
2.668167166666667,I2C,0x1C + ACK
2.668192250000000,I2C,0x72 + ACK
2.668223833333333,I2C,Setup Write to [0xC0] + ACK
2.668248750000000,I2C,0x2D + ACK
2.668273875000000,I2C,0x01 + ACK
2.668305750000000,I2C,Setup Write to [0xC0] + ACK
2.668330666666667,I2C,0x65 + ACK
2.668355833333333,I2C,0x02 + ACK
2.668380958333334,I2C,0xC7 + ACK
2.668406041666667,I2C,0x22 + ACK
2.668431166666667,I2C,0x10 + ACK
2.668462750000000,I2C,Setup Write to [0xC0] + ACK
2.668487708333333,I2C,0x6D + ACK
2.668512791666667,I2C,0x01 + ACK
2.671761833333334,I2C,Setup Write to [0xC0] + ACK
2.671786791666667,I2C,0x25 + ACK
2.671811916666667,I2C,0x02 + ACK
2.671837083333333,I2C,0x61 + ACK
2.671862166666667,I2C,0x86 + ACK
2.671887291666667,I2C,0x18 + ACK
2.671918875000000,I2C,Setup Write to [0xC0] + ACK
2.671943791666667,I2C,0x2D + ACK
2.671968875000000,I2C,0x01 + ACK
2.672000750000000,I2C,Setup Write to [0xC0] + ACK
2.672025666666667,I2C,0x65 + ACK
2.672050833333333,I2C,0x02 + ACK
2.672076000000000,I2C,0x61 + ACK
2.672101083333333,I2C,0x8A + ACK
2.672126166666667,I2C,0x39 + ACK
2.672157708333333,I2C,Setup Write to [0xC0] + ACK
2.672182666666667,I2C,0x6D + ACK
2.672207750000000,I2C,0x01 + ACK
2.675460625000000,I2C,Setup Write to [0xC0] + ACK
2.675485583333333,I2C,0x25 + ACK
2.675510750000000,I2C,0x02 + ACK
2.675535875000000,I2C,0x55 + ACK
2.675560958333334,I2C,0xAA + ACK
2.675586083333333,I2C,0x56 + ACK
2.675617625000000,I2C,Setup Write to [0xC0] + ACK
2.675642583333333,I2C,0x2D + ACK
2.675667666666667,I2C,0x01 + ACK
2.675699541666666,I2C,Setup Write to [0xC0] + ACK
2.675724458333333,I2C,0x65 + ACK
2.675749625000000,I2C,0x02 + ACK
2.675774791666667,I2C,0x55 + ACK
2.675799833333333,I2C,0xAE + ACK
2.675824916666667,I2C,0x4E + ACK
2.675856500000000,I2C,Setup Write to [0xC0] + ACK
2.675881416666666,I2C,0x6D + ACK
2.675906500000000,I2C,0x01 + ACK
2.679159416666667,I2C,Setup Write to [0xC0] + ACK
2.679184375000000,I2C,0x25 + ACK
2.679209541666667,I2C,0x02 + ACK
2.679234666666667,I2C,0x53 + ACK
2.679259750000000,I2C,0x59 + ACK
2.679284833333333,I2C,0x4D + ACK
2.679316416666667,I2C,Setup Write to [0xC0] + ACK
2.679341333333333,I2C,0x2D + ACK
2.679366458333333,I2C,0x01 + ACK
2.679398333333333,I2C,Setup Write to [0xC0] + ACK
2.679423250000000,I2C,0x65 + ACK
2.679448416666667,I2C,0x02 + ACK
2.679473583333333,I2C,0x53 + ACK
2.679498666666666,I2C,0x5D + ACK
2.679523708333333,I2C,0x3E + ACK
2.679555250000000,I2C,Setup Write to [0xC0] + ACK
2.679580208333333,I2C,0x6D + ACK
2.679605291666667,I2C,0x01 + ACK
2.682861958333334,I2C,Setup Write to [0xC0] + ACK
2.682886875000000,I2C,0x25 + ACK
2.682912041666667,I2C,0x02 + ACK
2.682937166666667,I2C,0xC7 + ACK
2.682962250000000,I2C,0x1C + ACK
2.682987333333333,I2C,0x72 + ACK
2.683018875000000,I2C,Setup Write to [0xC0] + ACK
2.683043833333334,I2C,0x2D + ACK
2.683068916666667,I2C,0x01 + ACK
2.683100791666666,I2C,Setup Write to [0xC0] + ACK
2.683125708333333,I2C,0x65 + ACK
2.683150875000000,I2C,0x02 + ACK
2.683176000000000,I2C,0xC7 + ACK
2.683201083333334,I2C,0x22 + ACK
2.683226166666667,I2C,0x10 + ACK
2.683257791666667,I2C,Setup Write to [0xC0] + ACK
2.683282708333333,I2C,0x6D + ACK
2.683307791666667,I2C,0x01 + ACK
2.686556750000000,I2C,Setup Write to [0xC0] + ACK
2.686581666666667,I2C,0x25 + ACK
2.686606833333333,I2C,0x02 + ACK
2.686632000000000,I2C,0x61 + ACK
2.686657083333333,I2C,0x86 + ACK
2.686682208333333,I2C,0x18 + ACK
2.686713791666667,I2C,Setup Write to [0xC0] + ACK
2.686738708333333,I2C,0x2D + ACK
2.686763833333333,I2C,0x01 + ACK
2.686795708333333,I2C,Setup Write to [0xC0] + ACK
2.686820666666667,I2C,0x65 + ACK
2.686845791666667,I2C,0x02 + ACK
2.686870958333333,I2C,0x61 + ACK
2.686896041666667,I2C,0x8A + ACK
2.686921166666667,I2C,0x39 + ACK
2.686952708333334,I2C,Setup Write to [0xC0] + ACK
2.686977666666666,I2C,0x6D + ACK
2.687002750000000,I2C,0x01 + ACK
2.690255791666667,I2C,Setup Write to [0xC0] + ACK
2.690280708333333,I2C,0x25 + ACK
2.690305875000000,I2C,0x02 + ACK
