Time [s], Analyzer Name, Decoded Protocol Result
0.077238375000000,I2C,0xFA + ACK
0.081856687500000,I2C,Setup Write to [0xC0] + ACK
0.081879812500000,I2C,0x03 + ACK
0.081903000000000,I2C,0xFF + ACK
0.081931375000000,I2C,Setup Write to [0xC0] + ACK
0.081954562500000,I2C,0xBB + ACK
0.081977687500000,I2C,0xC0 + ACK
0.082006062500000,I2C,Setup Write to [0xC0] + ACK
0.082029250000000,I2C,0x0F + ACK
0.082052437500000,I2C,0x00 + ACK
0.082075562500000,I2C,0x4F + ACK
0.082098750000000,I2C,0x80 + ACK
0.082121937500000,I2C,0x6F + ACK
0.082145062500000,I2C,0x80 + ACK
0.082168250000000,I2C,0x80 + ACK
0.082191437500000,I2C,0x80 + ACK
0.082214625000000,I2C,0x80 + ACK
0.082237750000000,I2C,0x80 + ACK
0.082260937500000,I2C,0xAA + ACK
0.082284125000000,I2C,0xFF + ACK
0.082307250000000,I2C,0x7A + ACK
0.082330437500000,I2C,0x12 + ACK
0.082353625000000,I2C,0x00 + ACK
0.082376812500000,I2C,0x0D + ACK
0.082399937500000,I2C,0x1E + ACK
0.082423125000000,I2C,0x00 + ACK
0.082446250000000,I2C,0x1C + ACK
0.082469437500000,I2C,0x64 + ACK
0.082492625000000,I2C,0x3D + ACK
0.082515750000000,I2C,0x09 + ACK
0.082538937500000,I2C,0x00 + ACK
0.082562125000000,I2C,0x0D + ACK
0.082585250000000,I2C,0x1E + ACK
0.082608437500000,I2C,0x00 + ACK
0.082631625000000,I2C,0x07 + ACK
0.082654750000000,I2C,0xF1 + ACK
0.082677937500000,I2C,0x00 + ACK
0.082701125000000,I2C,0x01 + ACK
0.082724250000000,I2C,0x0C + ACK
0.082747437500000,I2C,0x00 + ACK
0.082770625000000,I2C,0x00 + ACK
0.082793812500000,I2C,0x00 + ACK
0.082816937500000,I2C,0x00 + ACK
0.082840125000000,I2C,0x00 + ACK
0.082863250000000,I2C,0x00 + ACK
0.082886437500000,I2C,0x00 + ACK
0.082909625000000,I2C,0x00 + ACK
0.082932750000000,I2C,0x00 + ACK
0.082955937500000,I2C,0x00 + ACK
0.082979125000000,I2C,0x00 + ACK
0.083002250000000,I2C,0x00 + ACK
0.083025437500000,I2C,0x00 + ACK
0.083048562500000,I2C,0x00 + ACK
0.083071750000000,I2C,0x01 + ACK
0.083094937500000,I2C,0x0C + ACK
0.083118125000000,I2C,0x00 + ACK
0.083141250000000,I2C,0x00 + ACK
0.083164437500000,I2C,0x00 + ACK
0.083192812500000,I2C,Setup Write to [0xC0] + ACK
0.083216000000000,I2C,0xB1 + ACK
0.083239125000000,I2C,0xAC + ACK
0.083267500000000,I2C,Setup Write to [0xC0] + ACK
0.083290687500000,I2C,0x03 + ACK
0.083313875000000,I2C,0xFA + ACK
0.087931937500000,I2C,Setup Write to [0xC0] + ACK
0.087955062500000,I2C,0x03 + ACK
0.087978250000000,I2C,0xFF + ACK
0.088006625000000,I2C,Setup Write to [0xC0] + ACK
0.088029812500000,I2C,0xBB + ACK
0.088052937500000,I2C,0xC0 + ACK
0.088081312500000,I2C,Setup Write to [0xC0] + ACK
0.088104500000000,I2C,0x0F + ACK
0.088127687500000,I2C,0x00 + ACK
0.088150875000000,I2C,0x4F + ACK
0.088174000000000,I2C,0x80 + ACK
0.088197187500000,I2C,0x6F + ACK
0.088220375000000,I2C,0x80 + ACK
0.088243500000000,I2C,0x80 + ACK
0.088266687500000,I2C,0x80 + ACK
0.088289875000000,I2C,0x80 + ACK
0.088313000000000,I2C,0x80 + ACK
0.088336187500000,I2C,0xAA + ACK
0.088359375000000,I2C,0xFF + ACK
0.088382562500000,I2C,0xF4 + ACK
0.088405687500000,I2C,0x24 + ACK
0.088428875000000,I2C,0x00 + ACK
0.088452062500000,I2C,0x0D + ACK
0.088475187500000,I2C,0x6B + ACK
0.088498375000000,I2C,0x00 + ACK
0.088521562500000,I2C,0x05 + ACK
0.088544687500000,I2C,0x73 + ACK
0.088567875000000,I2C,0xF4 + ACK
0.088591062500000,I2C,0x24 + ACK
0.088614187500000,I2C,0x00 + ACK
0.088637375000000,I2C,0x0D + ACK
0.088660562500000,I2C,0x6A + ACK
0.088683687500000,I2C,0x00 + ACK
0.088706875000000,I2C,0xE0 + ACK
0.088730062500000,I2C,0x98 + ACK
0.088753187500000,I2C,0x00 + ACK
0.088776375000000,I2C,0x01 + ACK
0.088799562500000,I2C,0x0C + ACK
0.088822687500000,I2C,0x00 + ACK
0.088845875000000,I2C,0x00 + ACK
0.088869062500000,I2C,0x00 + ACK
0.088892187500000,I2C,0x00 + ACK
0.088915375000000,I2C,0x00 + ACK
0.088938562500000,I2C,0x00 + ACK
0.088961687500000,I2C,0x00 + ACK
0.088984875000000,I2C,0x00 + ACK
0.089008000000000,I2C,0x00 + ACK
0.089031187500000,I2C,0x00 + ACK
0.089054375000000,I2C,0x00 + ACK
0.089077500000000,I2C,0x00 + ACK
0.089100687500000,I2C,0x00 + ACK
0.089123875000000,I2C,0x00 + ACK
0.089147000000000,I2C,0x01 + ACK
0.089170187500000,I2C,0x0C + ACK
0.089193375000000,I2C,0x00 + ACK
0.089216500000000,I2C,0x00 + ACK
0.089239687500000,I2C,0x00 + ACK
0.089268062500000,I2C,Setup Write to [0xC0] + ACK
0.089291250000000,I2C,0xB1 + ACK
0.089314375000000,I2C,0xAC + ACK
0.089342750000000,I2C,Setup Write to [0xC0] + ACK
0.089365937500000,I2C,0x03 + ACK
0.089389125000000,I2C,0xFA + ACK
0.094007750000000,I2C,Setup Write to [0xC0] + ACK
0.094030937500000,I2C,0x03 + ACK
0.094054125000000,I2C,0xFF + ACK
0.094082500000000,I2C,Setup Write to [0xC0] + ACK
0.094105687500000,I2C,0xBB + ACK
0.094128812500000,I2C,0xC0 + ACK
0.094157187500000,I2C,Setup Write to [0xC0] + ACK
0.094180375000000,I2C,0x0F + ACK
0.094203562500000,I2C,0x00 + ACK
0.094226750000000,I2C,0x4F + ACK
0.094249875000000,I2C,0x80 + ACK
0.094273062500000,I2C,0x6F + ACK
0.094296250000000,I2C,0x80 + ACK
0.094319375000000,I2C,0x80 + ACK
0.094342562500000,I2C,0x80 + ACK
0.094365750000000,I2C,0x80 + ACK
0.094388875000000,I2C,0x80 + ACK
0.094412062500000,I2C,0xAA + ACK
0.094435250000000,I2C,0xFF + ACK
0.094458437500000,I2C,0x3D + ACK
0.094481562500000,I2C,0x09 + ACK
0.094504750000000,I2C,0x00 + ACK
0.094527937500000,I2C,0x0D + ACK
0.094551062500000,I2C,0x7A + ACK
0.094574250000000,I2C,0x00 + ACK
0.094597437500000,I2C,0x17 + ACK
0.094620625000000,I2C,0x35 + ACK
0.094643750000000,I2C,0x7A + ACK
0.094666937500000,I2C,0x12 + ACK
0.094690125000000,I2C,0x00 + ACK
0.094713250000000,I2C,0x0D + ACK
0.094736437500000,I2C,0x7A + ACK
0.094759625000000,I2C,0x00 + ACK
0.094782750000000,I2C,0x21 + ACK
0.094805937500000,I2C,0xEC + ACK
0.094829125000000,I2C,0x00 + ACK
0.094852250000000,I2C,0x01 + ACK
0.094875437500000,I2C,0x0C + ACK
0.094898625000000,I2C,0x00 + ACK
0.094921812500000,I2C,0x00 + ACK
0.094944937500000,I2C,0x00 + ACK
0.094968125000000,I2C,0x00 + ACK
0.094991312500000,I2C,0x00 + ACK
0.095014437500000,I2C,0x00 + ACK
0.095037625000000,I2C,0x00 + ACK
0.095060812500000,I2C,0x00 + ACK
0.095083937500000,I2C,0x00 + ACK
0.095107125000000,I2C,0x00 + ACK
0.095130312500000,I2C,0x00 + ACK
0.095153437500000,I2C,0x00 + ACK
0.095176625000000,I2C,0x00 + ACK
0.095199812500000,I2C,0x00 + ACK
0.095223000000000,I2C,0x01 + ACK
0.095246125000000,I2C,0x0C + ACK
0.095269312500000,I2C,0x00 + ACK
0.095292500000000,I2C,0x00 + ACK
0.095315625000000,I2C,0x00 + ACK
0.095344000000000,I2C,Setup Write to [0xC0] + ACK
0.095367187500000,I2C,0xB1 + ACK
0.095390375000000,I2C,0xAC + ACK
0.095418750000000,I2C,Setup Write to [0xC0] + ACK
0.095441937500000,I2C,0x03 + ACK
0.095465062500000,I2C,0xFA + ACK
0.100084312500000,I2C,Setup Write to [0xC0] + ACK
